,Date,Open,High,Low,Close,Volume,OpenInt,Weekday,MA10,MA50,Target,UpDown,CrossUpCrossDown
1406,2010-09-27,10.083,10.158999999999999,10.029,10.029,8615268,0,Monday,10.2105,10.336120000000003,False,True,0.0
1407,2010-09-28,10.131,10.38,10.047,10.335,11998684,0,Tuesday,10.183699999999998,10.331500000000004,False,False,0.0
1408,2010-09-29,10.307,10.344000000000001,10.15,10.196,8735885,0,Wednesday,10.1698,10.330040000000004,False,False,0.0
1409,2010-09-30,10.289000000000001,10.335999999999999,9.988,10.026,20398050,0,Thursday,10.1559,10.323000000000002,False,True,0.0
1410,2010-10-01,10.102,10.131,9.991,10.075,8389922,0,Friday,10.1622,10.314820000000003,False,True,0.0
1411,2010-10-04,10.093,10.279000000000002,10.093,10.187000000000001,8194727,0,Monday,10.162200000000002,10.301080000000002,False,True,0.0
1412,2010-10-05,10.288,10.520999999999999,10.26,10.520999999999999,14224586,0,Tuesday,10.177900000000001,10.288640000000001,False,False,0.0
1413,2010-10-06,10.520999999999999,10.520999999999999,10.222999999999999,10.288,8591706,0,Wednesday,10.215,10.27624,False,False,0.0
1414,2010-10-07,10.335,10.427999999999999,10.205,10.213,11211771,0,Thursday,10.2345,10.261040000000001,False,True,0.0
1415,2010-10-08,10.205,10.325,10.15,10.298,8776794,0,Friday,10.235400000000002,10.244180000000002,False,True,0.0
1416,2010-10-11,10.288,10.39,10.26,10.317,5444899,0,Monday,10.2559,10.233960000000002,True,True,1.0
1417,2010-10-12,10.317,10.446,10.187000000000001,10.427999999999999,7581324,0,Tuesday,10.274500000000002,10.21934,False,True,0.0
1418,2010-10-13,10.446,10.659,10.437000000000001,10.472999999999999,9696828,0,Wednesday,10.288400000000001,10.208580000000001,False,True,0.0
1419,2010-10-14,10.659,10.705,10.437000000000001,10.640999999999998,7222572,0,Thursday,10.3254,10.20636,False,False,0.0
1420,2010-10-15,10.640999999999998,10.761,10.39,10.539000000000001,7194773,0,Friday,10.379299999999999,10.20026,False,False,0.0
1421,2010-10-18,10.511,10.53,10.335,10.427999999999999,6140162,0,Monday,10.4211,10.208239999999998,False,False,0.0
1422,2010-10-19,10.325,10.409,10.242,10.354000000000001,6572802,0,Tuesday,10.424800000000001,10.209359999999998,False,False,0.0
1423,2010-10-20,10.38,10.427999999999999,10.26,10.269,6338162,0,Wednesday,10.4107,10.21492,False,True,0.0
1424,2010-10-21,10.307,10.427999999999999,10.102,10.427999999999999,16726442,0,Thursday,10.407899999999998,10.2194,False,False,0.0
1425,2010-10-22,10.399000000000001,10.418,10.307,10.372,4605588,0,Friday,10.427299999999999,10.226439999999998,False,True,0.0
1426,2010-10-25,10.454,10.557,10.409,10.502,6193095,0,Monday,10.4439,10.236239999999999,False,False,0.0
1427,2010-10-26,10.38,10.594000000000001,10.38,10.464,5446209,0,Tuesday,10.450199999999999,10.242519999999999,False,True,0.0
1428,2010-10-27,10.399000000000001,10.511,10.354000000000001,10.492,6420591,0,Wednesday,10.4455,10.24808,False,True,0.0
1429,2010-10-28,10.520999999999999,10.557,10.38,10.520999999999999,4161422,0,Thursday,10.431700000000001,10.256839999999997,False,True,0.0
1430,2010-10-29,10.495999999999999,10.665999999999999,10.495999999999999,10.618,5498029,0,Friday,10.4172,10.263219999999999,False,False,0.0
1431,2010-11-01,10.622,10.742,10.520999999999999,10.557,7984093,0,Monday,10.4283,10.27212,False,True,0.0
1432,2010-11-02,10.659,10.724,10.565,10.632,6157494,0,Tuesday,10.4617,10.279720000000003,False,False,0.0
1433,2010-11-03,10.696,10.751,10.511,10.613,8169139,0,Wednesday,10.493300000000001,10.293440000000002,False,True,0.0
1434,2010-11-04,10.705,10.844000000000001,10.640999999999998,10.78,11445417,0,Thursday,10.5331,10.30994,False,False,0.0
1435,2010-11-05,10.890999999999998,11.048,10.362,10.472999999999999,23143858,0,Friday,10.582299999999998,10.32402,False,True,0.0
1436,2010-11-08,10.502,11.065999999999999,10.492,11.012,24705312,0,Monday,10.587099999999998,10.333659999999998,False,False,0.0
1437,2010-11-09,11.095,11.095,10.808,10.91,15351196,0,Tuesday,10.6586,10.357399999999998,False,True,0.0
1438,2010-11-10,10.936,10.993,10.817,10.955,15645605,0,Wednesday,10.7123,10.3805,False,True,0.0
1439,2010-11-11,10.872,11.029000000000002,10.659,11.022,10960542,0,Thursday,10.7474,10.397359999999999,False,False,0.0
1440,2010-11-12,10.91,10.974,10.584000000000001,10.659,21288487,0,Friday,10.7888,10.41424,False,True,0.0
1441,2010-11-15,10.751,10.872,10.659,10.724,12846119,0,Monday,10.8017,10.422759999999998,False,False,0.0
1442,2010-11-16,10.659,10.705,10.520999999999999,10.640999999999998,9086696,0,Tuesday,10.801699999999999,10.42998,False,True,0.0
1443,2010-11-17,10.677999999999999,10.872,10.632,10.77,13117314,0,Wednesday,10.799900000000001,10.43816,False,True,0.0
1444,2010-11-18,10.817,10.965,10.799000000000001,10.862,9007137,0,Thursday,10.8111,10.447620000000002,False,False,0.0
1445,2010-11-19,10.854000000000001,10.890999999999998,10.659,10.825999999999999,9403055,0,Friday,10.8074,10.458000000000002,False,True,0.0
1446,2010-11-22,10.825999999999999,10.974,10.724,10.929,5985273,0,Monday,10.8398,10.467440000000002,False,False,0.0
1447,2010-11-23,10.844000000000001,10.862,10.632,10.742,8781162,0,Tuesday,10.814699999999998,10.476340000000004,False,True,0.0
1448,2010-11-24,10.808,10.993,10.808,10.880999999999998,8000316,0,Wednesday,10.8019,10.483580000000003,False,True,0.0
1449,2010-11-26,10.890999999999998,10.984000000000002,10.854000000000001,10.9,3174994,0,Friday,10.803799999999999,10.492840000000001,False,False,0.0
1450,2010-11-29,10.890999999999998,10.946,10.669,10.880999999999998,8420636,0,Monday,10.801900000000002,10.509880000000003,False,False,0.0
1451,2010-11-30,10.835,10.966,10.685,10.880999999999998,10805681,0,Tuesday,10.8103,10.524720000000002,False,True,0.0
1452,2010-12-01,11.003,11.215,10.955,11.095,10126408,0,Wednesday,10.844699999999998,10.54216,False,True,0.0
1453,2010-12-02,11.095,11.280999999999999,11.075999999999999,11.196,7278230,0,Thursday,10.886399999999998,10.56106,False,True,0.0
1454,2010-12-03,11.095,11.447000000000001,11.095,11.401,9540568,0,Friday,10.914199999999997,10.580160000000001,False,False,0.0
1455,2010-12-06,11.427999999999999,11.456,11.215,11.262,9655904,0,Monday,10.971599999999999,10.604800000000001,False,False,0.0
1456,2010-12-07,11.401,11.427999999999999,11.114,11.132,12263433,0,Tuesday,11.029099999999996,10.63116,False,False,0.0
1457,2010-12-08,11.132,11.17,10.946,11.114,14332466,0,Wednesday,11.057899999999998,10.651180000000002,False,True,0.0
1458,2010-12-09,11.16,11.308,11.140999999999998,11.280999999999999,5767008,0,Thursday,11.093099999999998,10.66824,False,True,0.0
1459,2010-12-10,11.325999999999999,11.447000000000001,11.215,11.345,8221814,0,Friday,11.136599999999998,10.688979999999999,False,False,0.0
1460,2010-12-13,11.419,11.427999999999999,11.114,11.140999999999998,9849928,0,Monday,11.189400000000001,10.715320000000002,False,False,0.0
1461,2010-12-14,11.187999999999999,11.299000000000001,11.114,11.123,8606744,0,Tuesday,11.2247,10.737220000000002,False,True,0.0
1462,2010-12-15,11.022,11.177999999999999,11.003,11.151,9400346,0,Wednesday,11.226600000000001,10.751900000000003,False,True,0.0
1463,2010-12-16,11.190999999999999,11.503,11.155,11.323,14079141,0,Thursday,11.2362,10.765300000000003,False,False,0.0
1464,2010-12-17,11.299000000000001,11.373,11.243,11.262,7538705,0,Friday,11.256599999999999,10.784580000000004,False,True,0.0
1465,2010-12-20,11.308,11.419,11.224,11.317,8170566,0,Monday,11.244599999999998,10.806640000000002,False,True,0.0
1466,2010-12-21,11.335999999999999,11.585999999999999,11.299000000000001,11.335999999999999,10650698,0,Tuesday,11.2381,10.827600000000002,False,True,0.0
1467,2010-12-22,11.345,11.724,11.325999999999999,11.614,13101922,0,Wednesday,11.2594,10.84816,False,False,0.0
1468,2010-12-23,11.633,11.652000000000001,11.504000000000001,11.54,5102739,0,Thursday,11.3067,10.871899999999998,False,True,0.0
1469,2010-12-27,11.53,11.661,11.411,11.633,3269531,0,Monday,11.3271,10.889320000000003,False,False,0.0
1470,2010-12-28,11.623,11.661,11.504000000000001,11.558,2771876,0,Tuesday,11.347500000000002,10.908960000000002,False,True,0.0
1471,2010-12-29,11.615,11.718,11.587,11.634,3608671,0,Wednesday,11.3902,10.931040000000003,False,True,0.0
1472,2010-12-30,11.634,11.69,11.549000000000001,11.652999999999999,2892087,0,Thursday,11.451400000000001,10.957220000000001,False,False,0.0
1473,2010-12-31,11.484000000000002,11.549000000000001,11.39,11.53,6865419,0,Friday,11.480700000000002,10.9793,False,True,0.0
1474,2011-01-03,11.642000000000001,11.677999999999999,11.512,11.605,12629513,0,Monday,11.515,11.005999999999998,False,True,0.0
1475,2011-01-04,11.633,11.715,11.494000000000002,11.614,8746896,0,Tuesday,11.5475,11.03068,False,False,0.0
1476,2011-01-05,11.494000000000002,11.548,11.299000000000001,11.392000000000001,12042470,0,Wednesday,11.563300000000002,11.051480000000002,False,False,0.0
1477,2011-01-06,11.411,11.437000000000001,11.252,11.363,4733806,0,Thursday,11.5699,11.0721,False,False,0.0
1478,2011-01-07,11.392000000000001,11.392000000000001,11.187999999999999,11.215,7135025,0,Friday,11.545800000000002,11.091959999999998,False,False,0.0
1479,2011-01-10,11.140999999999998,11.187999999999999,11.057,11.095,11959584,0,Monday,11.5069,11.104360000000002,False,False,0.0
1480,2011-01-11,11.140999999999998,11.151,10.946,11.065999999999999,11392970,0,Tuesday,11.458699999999999,11.117260000000002,False,True,0.0
1481,2011-01-12,11.114,11.114,10.936,11.085,9222852,0,Wednesday,11.4086,11.127100000000002,False,True,0.0
1482,2011-01-13,11.123,11.252,11.057,11.16,10387573,0,Thursday,11.357499999999998,11.13638,False,False,0.0
1483,2011-01-14,11.123,11.17,10.817,10.9,15340602,0,Friday,11.321399999999999,11.144920000000003,False,False,0.0
1484,2011-01-18,10.890999999999998,11.048,10.78,10.825999999999999,11033377,0,Tuesday,11.246299999999998,11.14864,False,False,0.0
1485,2011-01-19,10.78,10.835999999999999,10.659,10.669,8926355,0,Wednesday,11.160999999999998,11.14642,False,True,0.0
1486,2011-01-20,10.669,10.724,10.520999999999999,10.696,7770312,0,Thursday,11.078499999999996,11.149759999999999,True,False,-1.0
1487,2011-01-21,10.742,10.761,10.362,10.418,12974649,0,Friday,11.011599999999998,11.1427,False,True,0.0
1488,2011-01-24,10.454,10.659,10.427999999999999,10.539000000000001,19296716,0,Monday,10.9178,11.133059999999999,False,True,0.0
1489,2011-01-25,10.472999999999999,10.594000000000001,10.427999999999999,10.594000000000001,8615409,0,Tuesday,10.851000000000003,11.12508,False,False,0.0
1490,2011-01-26,10.622,10.696,10.482999999999999,10.520999999999999,9352321,0,Wednesday,10.799100000000001,11.119320000000002,False,False,0.0
1491,2011-01-27,10.520999999999999,10.584000000000001,10.39,10.409,8924681,0,Thursday,10.739799999999999,11.11472,False,False,0.0
1492,2011-01-28,10.38,10.584000000000001,10.269,10.39,7803203,0,Friday,10.665499999999998,11.109140000000002,False,True,0.0
1493,2011-01-31,10.383,10.562000000000001,10.383,10.467,9971910,0,Monday,10.5915,11.103240000000003,False,True,0.0
1494,2011-02-01,10.464,10.872,10.464,10.799000000000001,16033339,0,Tuesday,10.5488,11.096180000000004,False,True,0.0
1495,2011-02-02,10.742,10.965,10.565,10.835999999999999,13232432,0,Wednesday,10.545000000000002,11.09394,False,False,0.0
1496,2011-02-03,10.808,10.872,10.584000000000001,10.789000000000001,16340936,0,Thursday,10.558900000000001,11.09358,False,True,0.0
1497,2011-02-04,10.817,10.91,10.714,10.880999999999998,11591184,0,Friday,10.566399999999998,11.093039999999998,False,True,0.0
1498,2011-02-07,10.936,10.974,10.825999999999999,10.936,7078620,0,Monday,10.6146,11.0956,False,True,0.0
1499,2011-02-08,10.946,11.039000000000001,10.854000000000001,11.012,8739962,0,Tuesday,10.6619,11.096699999999998,False,False,0.0
1500,2011-02-09,11.029000000000002,11.085,10.78,10.835999999999999,17116496,0,Wednesday,10.7026,11.099459999999999,False,False,0.0
1501,2011-02-10,10.1,10.186,9.64,9.96,52909838,0,Thursday,10.660499999999999,11.084760000000001,False,True,0.0
1502,2011-02-11,9.908,10.14,9.826,9.991,18551087,0,Friday,10.613299999999999,11.06286,False,True,0.0
1503,2011-02-14,10.029,10.177,9.991,10.15,12014889,0,Monday,10.577900000000001,11.041539999999998,False,False,0.0
1504,2011-02-15,10.177,10.196,10.039,10.14,10364238,0,Tuesday,10.5492,11.023179999999995,False,True,0.0
1505,2011-02-16,10.131,10.288,10.102,10.15,13093996,0,Wednesday,10.4881,10.997239999999994,False,True,0.0
1506,2011-02-18,10.187000000000001,10.354000000000001,10.158999999999999,10.26,8689729,0,Friday,10.426000000000002,10.972959999999999,False,False,0.0
1507,2011-02-22,10.158999999999999,10.288,10.102,10.158999999999999,9940267,0,Tuesday,10.360199999999997,10.953499999999996,False,False,0.0
1508,2011-02-23,10.14,10.158999999999999,9.927,10.001,17911786,0,Wednesday,10.2806,10.9331,False,False,0.0
1509,2011-02-24,9.982000000000001,10.177,9.908,9.991,13794400,0,Thursday,10.1842,10.906219999999998,False,True,0.0
1510,2011-02-25,10.007,10.327,9.997,10.299000000000001,14570813,0,Friday,10.081999999999997,10.87798,False,True,0.0
1511,2011-02-28,10.318,10.364,10.158,10.308,8288197,0,Monday,10.1038,10.860580000000002,False,False,0.0
1512,2011-03-01,10.335999999999999,10.354000000000001,10.139,10.149,7466009,0,Tuesday,10.146599999999998,10.84686,False,True,0.0
1513,2011-03-02,10.158,10.28,10.072000000000001,10.196,11378496,0,Wednesday,10.1595,10.826199999999998,False,True,0.0
1514,2011-03-03,10.26,10.411,10.26,10.392000000000001,8500939,0,Thursday,10.167799999999998,10.80542,False,True,0.0
1515,2011-03-04,10.402000000000001,10.449000000000002,10.345999999999998,10.449000000000002,7092413,0,Friday,10.1949,10.7873,False,False,0.0
1516,2011-03-07,10.449000000000002,10.485999999999999,10.054,10.11,11312586,0,Monday,10.221100000000002,10.769560000000002,False,True,0.0
1517,2011-03-08,10.139,10.373,10.139,10.299000000000001,6043113,0,Tuesday,10.219100000000001,10.74544,False,False,0.0
1518,2011-03-09,10.242,10.335999999999999,10.196,10.299000000000001,7291185,0,Wednesday,10.229299999999999,10.71762,False,False,0.0
1519,2011-03-10,10.186,10.335999999999999,10.139,10.232000000000001,14466948,0,Thursday,10.2497,10.69074,False,True,0.0
1520,2011-03-11,10.167,10.242,10.1,10.242,8919061,0,Friday,10.2657,10.661620000000001,False,False,0.0
1521,2011-03-14,10.167,10.299000000000001,10.072000000000001,10.242,21042645,0,Monday,10.2506,10.632660000000001,False,False,0.0
1522,2011-03-15,9.932,10.308,9.902999999999999,10.196,13926541,0,Tuesday,10.2102,10.59862,False,False,0.0
1523,2011-03-16,10.11,10.176,9.847000000000001,9.857000000000001,13961023,0,Wednesday,10.205400000000001,10.571140000000003,False,False,0.0
1524,2011-03-17,9.978,10.054,9.79,9.829,8145744,0,Thursday,10.177200000000001,10.53786,False,True,0.0
1525,2011-03-18,9.969,10.11,9.902999999999999,9.978,11543194,0,Friday,10.1339,10.50458,False,True,0.0
1526,2011-03-21,10.091000000000001,10.27,10.017000000000001,10.11,5131608,0,Monday,10.098099999999999,10.476519999999999,False,False,0.0
1527,2011-03-22,10.1,10.196,9.997,10.1,5558771,0,Tuesday,10.094200000000003,10.450300000000002,False,True,0.0
1528,2011-03-23,10.054,10.242,9.96,10.196,11520056,0,Wednesday,10.075399999999998,10.423540000000001,False,True,0.0
1529,2011-03-24,10.213,10.411,10.204,10.308,9190713,0,Thursday,10.078100000000001,10.40498,False,True,0.0
1530,2011-03-25,10.364,10.449000000000002,10.318,10.327,6023239,0,Friday,10.097800000000001,10.389440000000002,False,False,0.0
1531,2011-03-28,10.327,10.364,10.222999999999999,10.318,7017622,0,Monday,10.113800000000001,10.373700000000001,False,False,0.0
1532,2011-03-29,10.318,10.411,10.232000000000001,10.308,7151637,0,Tuesday,10.1524,10.357600000000001,False,True,0.0
1533,2011-03-30,10.392000000000001,10.402000000000001,10.26,10.318,7630655,0,Wednesday,10.1806,10.342980000000003,False,False,0.0
1534,2011-03-31,10.327,10.431,10.28,10.318,8016762,0,Thursday,10.215499999999997,10.331700000000001,False,True,0.0
1535,2011-04-01,10.345999999999998,10.392000000000001,10.26,10.354000000000001,8308718,0,Friday,10.253199999999998,10.323020000000001,False,False,0.0
1536,2011-04-04,10.354000000000001,10.392000000000001,10.335999999999999,10.354000000000001,4413930,0,Monday,10.279499999999999,10.31672,False,False,0.0
1537,2011-04-05,10.345999999999998,10.383,10.27,10.318,8969533,0,Tuesday,10.3041,10.308800000000002,False,True,0.0
1538,2011-04-06,10.392000000000001,10.759,10.383,10.675,14480978,0,Wednesday,10.3379,10.30756,True,False,1.0
1539,2011-04-07,10.645999999999999,10.665999999999999,10.411,10.421,14687226,0,Thursday,10.3812,10.311020000000003,False,True,0.0
1540,2011-04-08,10.431,10.638,10.421,10.477,13837868,0,Friday,10.387899999999998,10.3072,False,False,0.0
1541,2011-04-11,10.505999999999998,10.525,10.411,10.467,6078346,0,Monday,10.4058,10.3069,False,False,0.0
1542,2011-04-12,10.392000000000001,10.458,10.327,10.364,6802323,0,Tuesday,10.4132,10.307140000000002,False,True,0.0
1543,2011-04-13,10.373,10.57,10.364,10.467,6484585,0,Wednesday,10.4113,10.306940000000004,False,True,0.0
1544,2011-04-14,10.383,10.57,10.318,10.543,8107027,0,Thursday,10.416900000000002,10.305320000000002,False,True,0.0
1545,2011-04-15,10.638,10.665999999999999,10.44,10.562000000000001,8832036,0,Friday,10.4461,10.303240000000002,False,False,0.0
1546,2011-04-18,10.458,10.543,10.335999999999999,10.485999999999999,6011161,0,Monday,10.4565,10.296240000000001,False,True,0.0
1547,2011-04-19,10.515,10.665999999999999,10.495999999999999,10.552,9047942,0,Tuesday,10.4734,10.290200000000002,False,True,0.0
1548,2011-04-20,10.675,10.749,10.609000000000002,10.618,7945573,0,Wednesday,10.5017,10.284980000000003,False,True,0.0
1549,2011-04-21,10.609000000000002,10.702,10.599,10.645999999999999,5136515,0,Thursday,10.498000000000001,10.278240000000004,False,False,0.0
1550,2011-04-25,10.645999999999999,10.712,10.562000000000001,10.58,4684416,0,Monday,10.5195,10.270580000000002,False,True,0.0
1551,2011-04-26,10.589,10.769,10.589,10.731,6721234,0,Tuesday,10.527800000000001,10.28036,False,True,0.0
1552,2011-04-27,10.74,10.901,10.712,10.901,5208748,0,Wednesday,10.5626,10.297,False,False,0.0
1553,2011-04-28,10.853,10.929,10.807,10.880999999999998,4600491,0,Thursday,10.610600000000002,10.313480000000002,False,False,0.0
1554,2011-04-29,10.862,10.901,10.693,10.702,9286486,0,Friday,10.6585,10.32718,False,True,0.0
1555,2011-05-02,10.74,10.825,10.599,10.749,8300212,0,Monday,10.668699999999998,10.33936,False,True,0.0
1556,2011-05-03,10.74,10.815999999999999,10.645999999999999,10.777999999999999,4653021,0,Tuesday,10.6969,10.350420000000002,False,False,0.0
1557,2011-05-04,10.74,10.788,10.562000000000001,10.645999999999999,5448171,0,Wednesday,10.7194,10.362040000000002,False,False,0.0
1558,2011-05-05,10.535,10.675,10.467,10.589,6819976,0,Thursday,10.705400000000001,10.36994,False,True,0.0
1559,2011-05-06,10.665999999999999,10.825,10.599,10.759,7020193,0,Friday,10.711099999999998,10.383619999999999,False,True,0.0
1560,2011-05-09,10.720999999999998,10.91,10.655999999999999,10.844000000000001,9624895,0,Monday,10.718599999999999,10.3979,False,True,0.0
1561,2011-05-10,10.57,10.966,10.44,10.92,20789167,0,Tuesday,10.716699999999998,10.40294,False,False,0.0
1562,2011-05-11,10.956,11.050999999999998,10.759,10.853,9937877,0,Wednesday,10.738299999999997,10.415339999999999,False,True,0.0
1563,2011-05-12,10.862,11.097999999999999,10.807,11.004000000000001,8453530,0,Thursday,10.739199999999997,10.429419999999999,False,False,0.0
1564,2011-05-13,10.966,11.097999999999999,10.825,10.825,7779788,0,Friday,10.749599999999997,10.44354,False,False,0.0
1565,2011-05-16,10.815999999999999,10.815999999999999,10.609000000000002,10.618,7817309,0,Monday,10.757199999999997,10.451819999999998,False,True,0.0
1566,2011-05-17,10.609000000000002,10.720999999999998,10.562000000000001,10.685,6464124,0,Tuesday,10.7441,10.45502,False,True,0.0
1567,2011-05-18,10.655999999999999,10.880999999999998,10.589,10.844000000000001,6314222,0,Wednesday,10.7357,10.465359999999999,False,True,0.0
1568,2011-05-19,10.890999999999998,11.050999999999998,10.880999999999998,11.004000000000001,5906745,0,Thursday,10.7713,10.478340000000001,False,False,0.0
1569,2011-05-20,10.975999999999999,11.050999999999998,10.880999999999998,10.91,5264498,0,Friday,10.802299999999999,10.49414,False,False,0.0
1570,2011-05-23,10.835,10.853,10.618,10.788,8541909,0,Monday,10.8137,10.5075,False,False,0.0
1571,2011-05-24,10.788,10.835,10.562000000000001,10.58,8110295,0,Tuesday,10.8355,10.519919999999997,False,True,0.0
1572,2011-05-25,10.58,10.769,10.535,10.702,7138577,0,Wednesday,10.7979,10.532879999999999,False,True,0.0
1573,2011-05-26,10.685,10.825,10.618,10.797,5085698,0,Thursday,10.7802,10.544379999999999,False,False,0.0
1574,2011-05-27,10.769,10.872,10.712,10.769,4189337,0,Friday,10.760500000000002,10.5602,False,True,0.0
1575,2011-05-31,10.862,11.277000000000001,10.835,11.277000000000001,11836402,0,Tuesday,10.7651,10.578059999999999,False,False,0.0
1576,2011-06-01,11.248,11.342,11.164000000000001,11.22,18063380,0,Wednesday,10.828999999999999,10.601199999999999,False,True,0.0
1577,2011-06-02,11.229000000000001,11.287,11.174000000000001,11.238,11810804,0,Thursday,10.8863,10.623779999999996,False,False,0.0
1578,2011-06-03,11.145,11.315,11.069,11.135,7495145,0,Friday,10.9117,10.645599999999996,False,False,0.0
1579,2011-06-06,11.097999999999999,11.174000000000001,10.956,11.004000000000001,6554403,0,Monday,10.9239,10.6633,False,False,0.0
1580,2011-06-07,11.024000000000001,11.030999999999999,10.862,10.880999999999998,7793685,0,Tuesday,10.9428,10.676499999999999,False,False,0.0
1581,2011-06-08,10.890999999999998,10.929,10.638,10.693,12669709,0,Wednesday,10.953100000000001,10.68778,False,False,0.0
1582,2011-06-09,10.655999999999999,10.777999999999999,10.609000000000002,10.655999999999999,6418563,0,Thursday,10.9607,10.694540000000002,False,True,0.0
1583,2011-06-10,10.645999999999999,10.890999999999998,10.589,10.777999999999999,8744516,0,Friday,10.9568,10.69962,False,False,0.0
1584,2011-06-13,10.769,10.853,10.720999999999998,10.777999999999999,5597952,0,Monday,10.9568,10.708460000000002,False,True,0.0
1585,2011-06-14,10.853,10.890999999999998,10.749,10.788,6599892,0,Tuesday,10.9559,10.718600000000004,False,False,0.0
1586,2011-06-15,10.731,10.731,10.477,10.495999999999999,8675757,0,Wednesday,10.9042,10.726140000000003,False,False,0.0
1587,2011-06-16,10.485999999999999,10.628,10.373,10.44,5764771,0,Thursday,10.829899999999999,10.728940000000001,False,False,0.0
1588,2011-06-17,10.485999999999999,10.645999999999999,10.204,10.222999999999999,19110850,0,Friday,10.764,10.730820000000003,False,True,0.0
1589,2011-06-20,10.213,10.383,10.204,10.327,6624287,0,Monday,10.6755,10.722160000000004,True,True,-1.0
1590,2011-06-21,10.402000000000001,10.609000000000002,10.27,10.525,17151968,0,Tuesday,10.613299999999999,10.721580000000003,False,True,0.0
1591,2011-06-22,10.505999999999998,10.702,10.477,10.638,8106058,0,Wednesday,10.5748,10.721580000000003,False,True,0.0
1592,2011-06-23,10.57,10.731,10.495999999999999,10.702,10215967,0,Thursday,10.566199999999998,10.725140000000003,False,False,0.0
1593,2011-06-24,10.807,10.807,10.58,10.618,17450532,0,Friday,10.5823,10.733820000000003,False,True,0.0
1594,2011-06-27,10.599,10.807,10.543,10.702,5102149,0,Monday,10.565299999999999,10.738140000000003,False,True,0.0
1595,2011-06-28,10.712,10.91,10.655999999999999,10.901,7118939,0,Tuesday,10.5512,10.739620000000002,False,True,0.0
1596,2011-06-29,10.929,11.059000000000001,10.815999999999999,10.995,6842451,0,Wednesday,10.571,10.74904,False,False,0.0
1597,2011-06-30,11.040999999999999,11.088,10.975999999999999,10.985,6913068,0,Thursday,10.626500000000002,10.75956,False,True,0.0
1598,2011-07-01,11.014000000000001,11.174000000000001,10.947000000000001,11.135,3532451,0,Friday,10.6793,10.766340000000003,False,False,0.0
1599,2011-07-05,11.126,11.135,11.004000000000001,11.097999999999999,3184129,0,Tuesday,10.7706,10.77668,False,True,0.0
1600,2011-07-06,11.107999999999999,11.258,11.050999999999998,11.248,6479376,0,Wednesday,10.8412,10.785920000000003,True,True,1.0
1601,2011-07-07,11.277000000000001,11.38,11.190999999999999,11.323,7827798,0,Thursday,10.918299999999999,10.799679999999999,False,True,0.0
1602,2011-07-08,11.248,11.399000000000001,11.145,11.352,9289075,0,Friday,10.9861,10.809839999999998,False,False,0.0
1603,2011-07-11,11.258,11.287,11.050999999999998,11.145,4665318,0,Monday,11.0312,10.817939999999998,False,False,0.0
1604,2011-07-12,11.145,11.238,11.059000000000001,11.126,5788802,0,Tuesday,11.085799999999999,10.823599999999999,False,True,0.0
1605,2011-07-13,11.145,11.305,11.135,11.190999999999999,5902307,0,Wednesday,11.1291,10.831700000000001,False,False,0.0
1606,2011-07-14,11.183,11.258,11.050999999999998,11.135,6155264,0,Thursday,11.1545,10.84056,False,True,0.0
1607,2011-07-15,11.164000000000001,11.267000000000001,11.097999999999999,11.200999999999999,6059043,0,Friday,11.1668,10.84904,False,False,0.0
1608,2011-07-18,11.126,11.190999999999999,10.862,11.004000000000001,4951867,0,Monday,11.178,10.86086,False,True,0.0
1609,2011-07-19,11.107999999999999,11.258,11.059000000000001,11.183,6074260,0,Tuesday,11.1762,10.8697,False,True,0.0
1610,2011-07-20,11.145,11.267000000000001,11.024000000000001,11.190999999999999,5669886,0,Wednesday,11.1799,10.87818,False,True,0.0
1611,2011-07-21,11.200999999999999,11.352,11.126,11.210999999999999,7547953,0,Thursday,11.172299999999998,10.890799999999999,False,True,0.0
1612,2011-07-22,11.190999999999999,11.333,11.155,11.277000000000001,5998121,0,Friday,11.166599999999999,10.8955,False,True,0.0
1613,2011-07-25,11.22,11.503,11.174000000000001,11.445,9038078,0,Monday,11.162799999999999,10.902660000000001,False,False,0.0
1614,2011-07-26,11.425999999999998,11.568,11.37,11.418,7383930,0,Tuesday,11.190900000000001,10.911859999999999,False,False,0.0
1615,2011-07-27,11.38,11.512,11.155,11.210999999999999,8810942,0,Wednesday,11.214400000000001,10.923139999999998,False,False,0.0
1616,2011-07-28,11.164000000000001,11.360999999999999,11.117,11.164000000000001,6615963,0,Thursday,11.2125,10.934239999999999,False,False,0.0
1617,2011-07-29,11.097999999999999,11.287,10.985,11.135,7593886,0,Friday,11.2059,10.94308,False,True,0.0
1618,2011-08-01,11.287,11.342,10.985,11.145,5996736,0,Monday,11.222,10.951,False,False,0.0
1619,2011-08-02,11.069,11.296,10.956,10.995,10713433,0,Tuesday,11.2181,10.952860000000003,False,True,0.0
1620,2011-08-03,11.030999999999999,11.238,10.825,11.117,14424501,0,Wednesday,11.2067,10.956779999999998,False,False,0.0
1621,2011-08-04,11.296,11.38,10.872,10.872,17360568,0,Thursday,11.216199999999999,10.96694,False,False,0.0
1622,2011-08-05,10.975999999999999,11.069,10.535,10.749,14142727,0,Friday,11.194700000000001,10.97486,False,False,0.0
1623,2011-08-08,10.402000000000001,10.618,10.149,10.252,20973448,0,Monday,11.1129,10.9692,False,True,0.0
