,Date,Open,High,Low,Close,Volume,OpenInt,Weekday,MA10,MA50,Target,UpDown
2000,2007-02-23,41.288999999999994,41.325,40.959,41.143,124823713,0,Friday,40.534600000000005,40.10108,False,False
2001,2007-02-26,41.345,41.361999999999995,40.69,40.944,111789096,0,Monday,40.61750000000001,40.13212000000001,False,False
2002,2007-02-27,40.321999999999996,40.431,39.14,39.258,349645079,0,Tuesday,40.661300000000004,40.13864,False,False
2003,2007-02-28,39.228,39.78,39.025999999999996,39.388000000000005,236482896,0,Wednesday,40.604400000000005,40.12236,False,True
2004,2007-03-01,38.684,39.584,38.403,39.211999999999996,254975691,0,Thursday,40.4688,40.09760000000001,False,False
2005,2007-03-02,38.9,39.218,38.607,38.617,201699839,0,Friday,40.3014,40.063300000000005,False,False
2006,2007-03-05,38.317,38.908,38.234,38.317,189085480,0,Monday,40.073499999999996,40.019059999999996,False,False
2007,2007-03-06,38.666,39.083,38.639,38.957,171098475,0,Tuesday,39.882099999999994,39.998760000000004,True,True
2008,2007-03-07,38.96,39.067,38.769,38.796,131989742,0,Wednesday,39.695,39.97974,False,False
2009,2007-03-08,39.205999999999996,39.306999999999995,38.943000000000005,39.058,133002764,0,Thursday,39.4917,39.96860000000001,False,True
2010,2007-03-09,39.384,39.394,38.768,39.022,141474915,0,Friday,39.30120000000001,39.96732,False,False
2011,2007-03-12,38.967,39.341,38.933,39.278,89452534,0,Monday,39.063399999999994,39.966100000000004,False,True
2012,2007-03-13,39.085,39.306,38.504,38.510999999999996,188376959,0,Tuesday,38.9397,39.96216,False,False
2013,2007-03-14,38.569,39.086999999999996,38.27,39.078,211860878,0,Wednesday,38.873799999999996,39.948040000000006,False,True
2014,2007-03-15,39.001999999999995,39.149,38.838,38.994,122779884,0,Thursday,38.9056,39.94274,False,False
2015,2007-03-16,39.054,39.148,38.758,38.957,119100139,0,Friday,38.92100000000001,39.933719999999994,False,False
2016,2007-03-19,39.171,39.469,39.069,39.36,105436899,0,Monday,39.0064,39.92998,False,True
2017,2007-03-20,39.353,39.655,39.309,39.645,86574357,0,Tuesday,39.075100000000006,39.918,False,True
2018,2007-03-21,39.698,40.427,39.433,40.408,190546421,0,Wednesday,39.148900000000005,39.91398,False,True
2019,2007-03-22,40.422,40.43,40.101,40.258,126278415,0,Thursday,39.2705,39.92228,False,False
2020,2007-03-23,40.263000000000005,40.363,40.086999999999996,40.134,75336306,0,Friday,39.3584,39.92836,False,False
2021,2007-03-26,40.146,40.314,39.685,40.296,125593796,0,Monday,39.476299999999995,39.91838,False,True
2022,2007-03-27,40.23,40.239000000000004,39.977,40.014,84017541,0,Tuesday,39.5908,39.90446,False,False
2023,2007-03-28,39.842,40.052,39.579,39.589,156979024,0,Wednesday,39.7181,39.8768,False,False
2024,2007-03-29,39.88,39.89,39.208,39.637,136758917,0,Thursday,39.805899999999994,39.85472,False,True
2025,2007-03-30,39.626,39.907,39.317,39.598,132378971,0,Friday,39.863099999999996,39.83296000000001,True,False
2026,2007-04-02,39.726,39.808,39.388000000000005,39.655,98513902,0,Monday,39.9186,39.82802,False,True
2027,2007-04-03,39.861999999999995,40.309,39.834,40.17,116319582,0,Tuesday,39.9695,39.821439999999996,False,True
2028,2007-04-04,40.194,40.37,40.139,40.333,93608786,0,Wednesday,40.0191,39.83154,False,True
2029,2007-04-05,40.285,40.546,40.23,40.53,59611723,0,Thursday,40.00540000000001,39.839740000000006,False,True
2030,2007-04-09,40.672,40.709,40.372,40.436,69309743,0,Monday,40.0463,39.846560000000004,False,False
2031,2007-04-10,40.426,40.641999999999996,40.399,40.641999999999996,83949929,0,Tuesday,40.0743,39.8586,False,True
2032,2007-04-11,40.609,40.628,40.09,40.219,125326193,0,Wednesday,40.112199999999994,39.88062,False,False
2033,2007-04-12,40.145,40.584,39.976,40.53,125117420,0,Thursday,40.1425,39.889359999999996,False,True
2034,2007-04-13,40.541,40.678000000000004,40.288000000000004,40.614000000000004,103968505,0,Friday,40.208600000000004,39.9079,False,True
2035,2007-04-16,40.784,41.073,40.784,40.99,80029176,0,Monday,40.324400000000004,39.91862,False,True
2036,2007-04-17,41.067,41.114,40.893,41.076,89989972,0,Tuesday,40.4585,39.937839999999994,False,True
2037,2007-04-18,40.872,41.145,40.782,40.944,90145111,0,Wednesday,40.5595,39.952819999999996,False,False
2038,2007-04-19,40.759,41.159,40.676,41.066,104899697,0,Thursday,40.616,39.9645,False,True
2039,2007-04-20,41.398999999999994,41.538000000000004,41.111999999999995,41.294,134549282,0,Friday,40.72739999999999,39.9874,False,True
2040,2007-04-23,41.351000000000006,41.477,41.242,41.36,93782552,0,Monday,40.7953,40.00716,False,True
2041,2007-04-24,41.501999999999995,41.685,41.23,41.566,118898862,0,Tuesday,40.9029,40.02688,False,True
2042,2007-04-25,41.70399999999999,42.133,41.568000000000005,42.123999999999995,117438569,0,Wednesday,41.0124,40.06327999999999,False,True
2043,2007-04-26,42.22,42.43,42.138999999999996,42.338,109186248,0,Thursday,41.2199,40.11174,False,True
2044,2007-04-27,42.175,42.477,42.105,42.358000000000004,106137111,0,Friday,41.383300000000006,40.15444,False,True
2045,2007-04-30,42.292,42.32899999999999,41.773999999999994,41.81100000000001,102547700,0,Monday,41.5341,40.1888,False,False
2046,2007-05-01,41.81399999999999,41.97,41.533,41.942,148460981,0,Tuesday,41.6088,40.21316,False,True
2047,2007-05-02,41.923,42.371,41.888999999999996,42.226000000000006,101107369,0,Wednesday,41.7139,40.24002,False,True
2048,2007-05-03,42.303000000000004,42.496,42.23,42.376000000000005,107748461,0,Thursday,41.8683,40.26946,False,True
2049,2007-05-04,42.542,42.65,42.223,42.415,102894819,0,Friday,41.982600000000005,40.29552000000001,False,True
2050,2007-05-07,42.443000000000005,42.552,42.36,42.415,52208195,0,Monday,42.0918,40.31860000000001,False,False
2051,2007-05-08,42.27,42.54600000000001,42.119,42.50899999999999,104587695,0,Tuesday,42.1686,40.33710000000001,False,True
2052,2007-05-09,42.292,42.729,42.263999999999996,42.601000000000006,127534003,0,Wednesday,42.2274,40.37650000000001,False,True
2053,2007-05-10,42.456,42.556999999999995,41.907,42.02,188192908,0,Thursday,42.251000000000005,40.441060000000014,False,False
2054,2007-05-11,42.065,42.556999999999995,42.01,42.556999999999995,115168617,0,Friday,42.24000000000001,40.50868000000001,False,True
2055,2007-05-14,42.54600000000001,42.644,42.019,42.261,130705735,0,Monday,42.2654,40.58160000000001,False,False
2056,2007-05-15,42.225,42.481,41.833,41.931999999999995,197267142,0,Tuesday,42.30650000000001,40.659760000000006,False,False
2057,2007-05-16,42.022,42.348,41.757,42.338,158785646,0,Wednesday,42.3164,40.72688000000001,False,True
2058,2007-05-17,42.285,42.358999999999995,42.107,42.141999999999996,120791048,0,Thursday,42.3146,40.79338,False,False
2059,2007-05-18,42.278,42.49,42.188,42.49,115387819,0,Friday,42.288199999999996,40.85482000000001,False,True
2060,2007-05-21,42.516999999999996,42.972,42.455,42.763000000000005,124038306,0,Monday,42.2956,40.917480000000005,False,True
2061,2007-05-22,42.793,43.008,42.635,42.801,107762509,0,Tuesday,42.3479,40.99400000000001,False,True
2062,2007-05-23,42.931000000000004,43.092,42.575,42.601000000000006,131051104,0,Wednesday,42.4118,41.07092000000001,False,False
2063,2007-05-24,42.625,42.792,41.816,41.99,226752491,0,Thursday,42.428700000000006,41.15204000000001,False,False
2064,2007-05-25,42.083,42.354,42.00899999999999,42.251999999999995,95797145,0,Friday,42.4305,41.21366000000001,False,True
2065,2007-05-29,42.301,42.626999999999995,42.22,42.583,109597743,0,Tuesday,42.406,41.278600000000004,False,True
2066,2007-05-30,42.275,42.933,42.158,42.923,145163038,0,Wednesday,42.410999999999994,41.34068,False,True
2067,2007-05-31,43.04600000000001,43.231,42.948,43.13,120319569,0,Thursday,42.513400000000004,41.414539999999995,False,True
2068,2007-06-01,43.276,43.449,43.083999999999996,43.15,137529822,0,Friday,42.612500000000004,41.48610000000001,False,True
2069,2007-06-04,42.997,43.335,42.972,43.281000000000006,71217755,0,Monday,42.684400000000004,41.537600000000005,False,True
2070,2007-06-05,43.163000000000004,43.281000000000006,42.753,43.281000000000006,166175605,0,Tuesday,42.74900000000001,41.595600000000005,False,False
2071,2007-06-06,43.091,43.1,42.718,42.821000000000005,201350234,0,Wednesday,42.7788,41.6545,False,False
2072,2007-06-07,42.667,42.943000000000005,42.13399999999999,42.15,243377863,0,Thursday,42.7524,41.703239999999994,False,False
2073,2007-06-08,42.133,42.685,41.986000000000004,42.667,195241449,0,Friday,42.7032,41.74906,False,True
2074,2007-06-11,42.647,42.93,42.538999999999994,42.592,106736684,0,Monday,42.7596,41.80440000000001,False,False
2075,2007-06-12,42.365,42.795,42.255,42.338,169246118,0,Tuesday,42.766000000000005,41.85918000000001,False,False
2076,2007-06-13,42.518,42.838,42.336000000000006,42.801,162678909,0,Wednesday,42.7903,41.915020000000005,False,True
2077,2007-06-14,42.848,43.203,42.839,43.081,111611461,0,Thursday,42.770500000000006,41.97473999999999,False,True
2078,2007-06-15,43.479,43.57899999999999,43.378,43.479,110262709,0,Friday,42.790800000000004,42.04043999999999,False,True
2079,2007-06-18,43.56,43.57899999999999,43.397,43.489,83168108,0,Monday,42.8471,42.105940000000004,False,True
2080,2007-06-19,43.36,43.568999999999996,43.251999999999995,43.479,120415766,0,Tuesday,42.8668,42.159699999999994,False,False
2081,2007-06-20,43.536,43.621,42.998999999999995,43.063,177850954,0,Wednesday,42.911300000000004,42.2219,False,False
2082,2007-06-21,43.048,43.504,42.86,43.46,157282733,0,Thursday,42.949400000000004,42.27068,False,True
2083,2007-06-22,43.373000000000005,43.437,42.918,43.053000000000004,168411735,0,Friday,43.0734,42.335240000000006,False,False
2084,2007-06-25,43.056000000000004,43.312,42.619,42.867,150062455,0,Monday,43.1143,42.38554,False,False
2085,2007-06-26,43.066,43.076,42.55,42.62,140842243,0,Tuesday,43.184400000000004,42.43118,False,False
2086,2007-06-27,42.58,43.299,42.516000000000005,43.281000000000006,155091138,0,Wednesday,43.1906,42.461439999999996,False,True
2087,2007-06-28,43.262,43.562,43.217,43.262,128017349,0,Thursday,43.232000000000006,42.50924,False,False
2088,2007-06-29,43.492,43.583,42.973,43.328,137099372,0,Friday,43.2333,42.5639,False,True
2089,2007-07-02,43.431999999999995,43.74100000000001,43.403999999999996,43.723,88827447,0,Monday,43.2205,42.60456,False,True
2090,2007-07-03,43.777,43.988,43.731,43.979,38231593,0,Tuesday,43.2622,42.65308,False,True
2091,2007-07-05,44.007,44.398,43.961999999999996,44.298,80834216,0,Thursday,43.30929999999999,42.70318,False,True
2092,2007-07-06,44.342,44.52,44.15,44.477,72288550,0,Friday,43.4387,42.75594000000001,False,True
2093,2007-07-09,44.512,44.588,44.352,44.503,73346518,0,Monday,43.55259999999999,42.80178000000001,False,True
2094,2007-07-10,44.256,44.508,44.083,44.128,114675780,0,Tuesday,43.6726,42.8434,False,False
2095,2007-07-11,44.03,44.43,43.985,44.43,109459648,0,Wednesday,43.769,42.87816,False,True
2096,2007-07-12,44.58,45.217,44.533,45.118,118267457,0,Thursday,43.969,42.93348,False,True
2097,2007-07-13,45.183,45.493,45.129,45.43,81538266,0,Friday,44.161100000000005,42.99868000000001,False,True
2098,2007-07-16,45.419,45.591,45.299,45.382,85459651,0,Monday,44.3538,43.061000000000014,False,False
2099,2007-07-17,45.483999999999995,45.794,45.449,45.73,137116917,0,Tuesday,44.559,43.11984000000001,False,True
2100,2007-07-18,45.474,45.675,45.19,45.675,159181764,0,Wednesday,44.72869999999999,43.180460000000004,False,False
2101,2007-07-19,45.887,46.115,45.797,45.806000000000004,128051644,0,Thursday,44.916699999999985,43.25280000000001,False,True
2102,2007-07-20,45.778999999999996,45.843,45.278999999999996,45.559,179853443,0,Friday,45.06039999999999,43.32254000000001,False,False
2103,2007-07-23,45.715,45.799,45.443999999999996,45.57899999999999,118051337,0,Monday,45.18069999999999,43.38772,False,True
2104,2007-07-24,45.247,45.611999999999995,44.657,44.909,192765569,0,Tuesday,45.27979999999999,43.451359999999994,False,False
2105,2007-07-25,45.122,45.211999999999996,44.659,44.967,187042635,0,Wednesday,45.388999999999996,43.50288,False,True
2106,2007-07-26,44.665,45.036,43.743,44.59,349878691,0,Thursday,45.397499999999994,43.55167999999999,False,False
2107,2007-07-27,44.503,44.715,43.687,43.687,270662622,0,Friday,45.3295,43.601299999999995,False,False
2108,2007-07-30,43.894,44.358999999999995,43.65,44.195,182927370,0,Monday,45.17699999999999,43.63347999999999,False,True
2109,2007-07-31,44.582,44.601000000000006,43.181000000000004,43.272,285834951,0,Tuesday,45.0868,43.67956,False,False
2110,2007-08-01,43.137,43.629,42.763999999999996,43.602,330846419,0,Wednesday,44.8531,43.69196,False,True
2111,2007-08-02,43.63399999999999,44.086999999999996,43.504,44.006,194837471,0,Thursday,44.6278,43.708780000000004,False,True
2112,2007-08-03,43.924,43.979,42.922,43.168,182405087,0,Friday,44.4423,43.72864,False,False
2113,2007-08-06,43.205,43.713,42.812,43.668,209677287,0,Monday,44.1913,43.74024,False,True
2114,2007-08-07,43.586999999999996,44.26,43.223,43.979,183570813,0,Tuesday,44.0253,43.77032,False,True
2115,2007-08-08,44.159,44.66,44.058,44.458999999999996,181075998,0,Wednesday,43.928999999999995,43.80748,False,True
2116,2007-08-09,43.867,44.578,43.413000000000004,43.431000000000004,266298974,0,Thursday,43.849199999999996,43.83931999999999,False,False
2117,2007-08-10,42.973,43.545,42.455,43.043,271285257,0,Friday,43.6962,43.83785999999999,True,False
2118,2007-08-13,43.4,43.583,43.218999999999994,43.328,128464824,0,Monday,43.6468,43.84034,False,True
2119,2007-08-14,43.42100000000001,43.458,42.538999999999994,42.592,168658024,0,Tuesday,43.530699999999996,43.848819999999996,False,False
2120,2007-08-15,42.494,42.867,41.701,41.782,236025263,0,Wednesday,43.4664,43.83544,False,False
2121,2007-08-16,41.45,41.797,40.414,41.376999999999995,398141867,0,Thursday,43.248,43.80262,False,False
2122,2007-08-17,42.159,42.416000000000004,41.504,42.159,245223663,0,Friday,43.0715,43.79245999999999,False,True
2123,2007-08-20,42.32,42.531000000000006,41.946999999999996,42.358000000000004,158970442,0,Monday,42.983,43.7962,False,True
2124,2007-08-21,42.308,42.901,42.227,42.801,126367739,0,Tuesday,42.85510000000001,43.78941999999999,False,True
2125,2007-08-22,43.13,43.42,43.028999999999996,43.38399999999999,127227681,0,Wednesday,42.7522,43.804719999999996,False,True
2126,2007-08-23,43.506,43.562,42.996,43.272,130341870,0,Thursday,42.7161,43.824479999999994,False,False
2127,2007-08-24,43.128,43.902,43.071999999999996,43.873999999999995,96883987,0,Friday,42.7316,43.83007999999999,False,True
2128,2007-08-27,43.754,43.882,43.553999999999995,43.592,79621606,0,Monday,42.767,43.83558000000001,False,False
2129,2007-08-28,43.328,43.42,42.519,42.547,116476420,0,Tuesday,42.7577,43.83094,False,False
2130,2007-08-29,42.833999999999996,43.806999999999995,42.833999999999996,43.77,124345854,0,Wednesday,42.7917,43.82041999999999,False,True
2131,2007-08-30,43.54,44.37,43.468999999999994,43.997,152613071,0,Thursday,43.0007,43.820499999999996,False,True
2132,2007-08-31,44.477,44.661,44.25,44.486999999999995,104016782,0,Friday,43.2325,43.849079999999994,False,True
2133,2007-09-04,44.537,45.513000000000005,44.518,45.22,108190254,0,Tuesday,43.4542,43.87236,False,True
2134,2007-09-05,45.11600000000001,45.196000000000005,44.486999999999995,44.77,125285409,0,Wednesday,43.735,43.91356,False,False
2135,2007-09-06,44.81399999999999,44.931000000000004,44.431000000000004,44.733000000000004,109001087,0,Thursday,43.9034,43.94852000000001,False,False
2136,2007-09-07,44.175,44.239,43.648999999999994,43.903,167463578,0,Friday,43.9703,43.98042,False,False
2137,2007-09-10,44.256,44.375,43.518,43.873999999999995,137543106,0,Monday,44.0831,44.000299999999996,True,False
2138,2007-09-11,44.162,44.598,44.086999999999996,44.542,113214649,0,Tuesday,44.123900000000006,44.0137,False,True
2139,2007-09-12,44.461999999999996,44.943000000000005,44.406000000000006,44.551,103249463,0,Wednesday,44.2373,44.0343,False,True
2140,2007-09-13,44.868,44.923,44.549,44.77,88768635,0,Thursday,44.44069999999999,44.05612,False,True
2141,2007-09-14,44.425,44.886,44.361000000000004,44.806999999999995,109630478,0,Friday,44.529199999999996,44.06448,False,True
2142,2007-09-17,44.604,44.695,44.23,44.43,93249807,0,Monday,44.54189999999999,44.069720000000004,False,False
2143,2007-09-18,44.68899999999999,45.586999999999996,44.451,45.55,166376468,0,Tuesday,44.557100000000005,44.07326,False,True
2144,2007-09-19,45.783,46.056999999999995,45.501000000000005,45.675,139530519,0,Wednesday,44.623799999999996,44.10379999999999,False,True
2145,2007-09-20,45.568000000000005,45.751999999999995,45.443000000000005,45.542,120808150,0,Thursday,44.699200000000005,44.13455999999999,False,False
2146,2007-09-21,45.799,46.019,45.552,45.87,95325486,0,Friday,44.861599999999996,44.158939999999994,False,True
2147,2007-09-24,45.988,46.417,45.842,46.078,117724309,0,Monday,45.034800000000004,44.175039999999996,False,True
2148,2007-09-25,45.919,46.513000000000005,45.864,46.513000000000005,111009239,0,Tuesday,45.210499999999996,44.18504000000001,False,True
2149,2007-09-26,46.775,46.91,46.556000000000004,46.738,105547450,0,Wednesday,45.44179999999999,44.21086000000001,False,True
2150,2007-09-27,47.019,47.048,46.783,46.983000000000004,80606685,0,Thursday,45.65689999999999,44.241760000000006,False,True
2151,2007-09-28,46.941,47.068000000000005,46.614,46.824,82946576,0,Friday,45.9085,44.26284,False,False
2152,2007-10-01,46.861000000000004,47.507,46.79600000000001,47.358999999999995,110240631,0,Monday,46.1342,44.284479999999995,False,True
2153,2007-10-02,47.395,47.413000000000004,47.105,47.369,78005817,0,Tuesday,46.4048,44.31808,False,True
2154,2007-10-03,47.214,47.42100000000001,46.902,47.04,117250525,0,Wednesday,46.5479,44.357420000000005,False,False
2155,2007-10-04,47.13399999999999,47.208,46.761,47.152,92367063,0,Thursday,46.70449999999999,44.397659999999995,False,True
2156,2007-10-05,47.523,48.185,47.42,48.111000000000004,126989175,0,Friday,46.87689999999999,44.45482,False,True
2157,2007-10-08,48.086000000000006,48.417,48.008,48.407,69199010,0,Monday,47.08669999999999,44.52648,False,True
2158,2007-10-09,48.521,48.68600000000001,48.305,48.622,103159536,0,Tuesday,47.34689999999999,44.619020000000006,False,True
2159,2007-10-10,48.626000000000005,48.791000000000004,48.463,48.735,100768430,0,Wednesday,47.532,44.69990000000001,False,True
2160,2007-10-11,48.992,49.129,47.619,47.965,263268338,0,Thursday,47.7293,44.817,False,False
2161,2007-10-12,48.178999999999995,48.763999999999996,48.086999999999996,48.754,144573702,0,Friday,47.8531,44.90790000000001,False,True
2162,2007-10-15,48.835,48.926,48.007,48.388000000000005,133470820,0,Monday,48.05050000000001,45.00612000000001,False,False
2163,2007-10-16,48.078,48.523999999999994,47.981,48.151,212655378,0,Tuesday,48.11880000000001,45.10358000000001,False,False
2164,2007-10-17,48.839,48.873999999999995,47.983999999999995,48.773999999999994,202004006,0,Wednesday,48.2813,45.20862000000001,False,True
2165,2007-10-18,48.57,49.08,48.38,48.981,158649300,0,Thursday,48.42490000000001,45.29684,False,True
2166,2007-10-19,48.977,48.977,47.718,47.763000000000005,269100308,0,Friday,48.5703,45.39903999999999,False,False
2167,2007-10-22,47.512,48.386,47.382,48.342,227312071,0,Monday,48.512899999999995,45.48982,False,True
2168,2007-10-23,48.83,49.375,48.582,49.348,178258374,0,Tuesday,48.5438,45.598420000000004,False,True
2169,2007-10-24,48.945,49.126000000000005,47.905,48.971000000000004,327425668,0,Wednesday,48.5757,45.7089,False,False
2170,2007-10-25,49.085,49.169,48.049,48.323,256716899,0,Thursday,48.584999999999994,45.840720000000005,False,False
2171,2007-10-26,49.258,49.368,48.676,49.122,161035943,0,Friday,48.692899999999995,45.99688000000001,False,True
2172,2007-10-29,49.356,49.483999999999995,49.036,49.32,111876081,0,Monday,48.74499999999999,46.14082000000001,False,True
2173,2007-10-30,49.132,49.696999999999996,49.095,49.424,125833074,0,Tuesday,48.85039999999999,46.27706000000001,False,True
2174,2007-10-31,49.61,50.157,49.218,50.121,162971217,0,Wednesday,48.927499999999995,46.423100000000005,False,True
2175,2007-11-01,49.808,49.89,49.162,49.19,199777082,0,Thursday,49.0513,46.55666,False,False
2176,2007-11-02,49.56399999999999,49.683,48.82,49.56399999999999,239226434,0,Friday,49.10999999999999,46.67781999999999,False,True
2177,2007-11-05,49.052,49.544,48.809,49.244,165345590,0,Monday,49.263999999999996,46.796299999999995,False,False
2178,2007-11-06,49.481,49.81,48.981,49.8,144807663,0,Tuesday,49.3291,46.910839999999986,False,True
2179,2007-11-07,49.387,49.715,48.556000000000004,48.593,216201970,0,Wednesday,49.37329999999999,47.032019999999996,False,False
2180,2007-11-08,48.401,48.571000000000005,46.266999999999996,47.115,417699801,0,Thursday,49.304899999999996,47.143359999999994,False,False
2181,2007-11-09,46.207,46.562,45.542,45.542,337851408,0,Friday,48.9998,47.19669999999999,False,False
2182,2007-11-12,45.468,45.75899999999999,44.31100000000001,44.383,310266882,0,Monday,48.611000000000004,47.21652,False,False
2183,2007-11-13,44.982,46.255,44.943999999999996,46.211000000000006,280281383,0,Tuesday,48.196000000000005,47.22542000000001,False,True
2184,2007-11-14,46.81100000000001,46.858000000000004,45.455,45.626999999999995,286393163,0,Wednesday,47.91610000000001,47.259319999999995,False,False
2185,2007-11-15,45.537,46.028999999999996,44.963,45.372,275601052,0,Thursday,47.489,47.273779999999995,False,False
2186,2007-11-16,45.68600000000001,45.988,44.93899999999999,45.797,289395688,0,Friday,47.101200000000006,47.303999999999995,True,True
2187,2007-11-19,45.68600000000001,45.952,45.006,45.269,219300536,0,Monday,46.7646,47.33259999999999,False,False
2188,2007-11-20,45.503,46.248999999999995,44.563,45.449,330228313,0,Tuesday,46.366800000000005,47.35942000000001,False,True
2189,2007-11-21,45.038000000000004,45.693000000000005,44.49100000000001,44.909,233014527,0,Wednesday,45.931900000000006,47.37094,False,False
2190,2007-11-23,45.198,45.50899999999999,44.963,45.391000000000005,51017254,0,Friday,45.6116,47.37753999999999,False,True
2191,2007-11-26,45.511,45.873000000000005,44.534,44.61,165083657,0,Monday,45.542,47.399259999999984,False,False
2192,2007-11-27,44.995,45.586000000000006,44.722,45.505,232066787,0,Tuesday,45.4947,47.407079999999986,False,True
2193,2007-11-28,46.114,47.09,46.086999999999996,46.888999999999996,238101622,0,Wednesday,45.60790000000001,47.43557999999998,False,True
2194,2007-11-29,46.703,47.26,46.631,47.086999999999996,188946519,0,Thursday,45.597100000000005,47.45397999999998,False,True
2195,2007-11-30,47.56,47.596000000000004,46.411,46.738,188184338,0,Friday,45.799400000000006,47.49381999999998,False,False
2196,2007-12-03,46.534,46.934,46.287,46.343,119261054,0,Monday,45.8842,47.50851999999998,False,False
2197,2007-12-04,45.99100000000001,46.4,45.888999999999996,46.153999999999996,124466681,0,Tuesday,45.914699999999996,47.50857999999998,False,False
2198,2007-12-05,46.637,47.365,46.6,46.983000000000004,151077923,0,Wednesday,46.0281,47.52293999999998,False,True
2199,2007-12-06,47.023,47.696999999999996,47.006,47.653,109493052,0,Thursday,46.2266,47.52789999999998,False,True
2200,2007-12-07,47.626999999999995,47.854,47.433,47.661,97708935,0,Friday,46.469500000000004,47.54006,False,True
2201,2007-12-10,47.775,47.99,47.651,47.851000000000006,83073387,0,Monday,46.6959,47.55673999999999,False,True
2202,2007-12-11,47.923,48.121,46.638000000000005,46.738,183441190,0,Tuesday,46.9887,47.57798,False,False
2203,2007-12-12,47.592,47.751000000000005,46.351000000000006,47.162,178932199,0,Wednesday,47.1365,47.58192000000001,False,True
2204,2007-12-13,46.753,47.026,46.435,46.907,168500783,0,Thursday,47.1415,47.57270000000001,False,False
2205,2007-12-14,46.537,47.001999999999995,46.382,46.428000000000004,140959248,0,Friday,47.0392,47.56076000000001,False,False
2206,2007-12-17,46.251999999999995,46.445,45.278999999999996,45.29600000000001,147528094,0,Monday,47.010999999999996,47.53534000000001,False,False
2207,2007-12-18,45.758,45.784,44.791000000000004,45.43899999999999,169364346,0,Tuesday,46.987700000000004,47.48878000000001,False,True
2208,2007-12-19,45.43899999999999,45.72,45.183,45.43,151489498,0,Wednesday,46.867900000000006,47.42714000000001,False,False
2209,2007-12-20,46.106,46.417,45.724,46.361000000000004,183723359,0,Thursday,46.7762,47.37674000000001,False,True
2210,2007-12-21,47.121,47.321000000000005,46.937,47.275,117982936,0,Friday,46.72559999999999,47.33932,False,True
2211,2007-12-24,47.422,47.777,47.369,47.635,37836285,0,Monday,46.69029999999999,47.32418,False,True
2212,2007-12-26,47.532,47.99,47.411,47.869,64150952,0,Wednesday,46.651199999999996,47.29812,False,True
2213,2007-12-27,47.711000000000006,47.869,47.148,47.294,72143121,0,Thursday,46.6631,47.29078,False,False
2214,2007-12-28,47.446999999999996,47.559,46.891000000000005,47.248000000000005,74082911,0,Friday,46.7325,47.26294,False,False
2215,2007-12-31,47.019,47.12,46.69,46.699,76922778,0,Monday,46.7807,47.23192,False,False
2216,2008-01-02,46.748999999999995,46.931000000000004,45.71,45.966,167073399,0,Wednesday,46.83039999999999,47.18736,False,False
2217,2008-01-03,45.963,46.281000000000006,45.725,46.153999999999996,125144055,0,Thursday,46.85089999999999,47.15638,False,True
2218,2008-01-04,45.415,45.434,43.956,44.128,233197276,0,Friday,46.8485,47.08808000000001,False,False
2219,2008-01-07,44.131,44.31399999999999,43.248000000000005,43.922,257823496,0,Monday,46.650999999999996,46.991800000000005,False,False
2220,2008-01-08,44.013000000000005,44.458999999999996,42.782,42.782,286982814,0,Tuesday,46.340199999999996,46.890359999999994,False,False
2221,2008-01-09,42.94,43.731,42.364,43.696000000000005,278570897,0,Wednesday,45.892,46.763999999999996,False,True
2222,2008-01-10,43.243,44.135,43.113,43.751000000000005,274171452,0,Thursday,45.4631,46.64174,False,True
2223,2008-01-11,43.513000000000005,43.55,42.576,42.895,232151406,0,Friday,45.0433,46.529360000000004,False,False
2224,2008-01-14,43.485,43.775,43.138000000000005,43.65,184302639,0,Monday,44.64710000000001,46.40686000000001,False,True
2225,2008-01-15,43.191,43.326,42.257,42.443999999999996,264428766,0,Tuesday,44.264300000000006,46.27452,False,False
2226,2008-01-16,42.12,42.775,41.451,41.99,291308533,0,Wednesday,43.8014,46.125640000000004,False,False
2227,2008-01-17,42.162,42.474,41.216,41.403,278670517,0,Thursday,43.4213,45.98784,False,False
2228,2008-01-18,41.615,42.071000000000005,41.012,41.351000000000006,299482070,0,Friday,43.0413,45.83052,False,False
2229,2008-01-22,39.052,40.823,38.963,40.286,357226957,0,Tuesday,42.53340000000001,45.62381999999999,False,False
2230,2008-01-23,38.785,40.253,37.937,40.124,427905379,0,Wednesday,42.0106,45.431499999999986,False,False
2231,2008-01-24,40.289,40.96,40.167,40.944,274486913,0,Thursday,41.74550000000001,45.31314,False,True
2232,2008-01-25,41.818999999999996,41.818999999999996,40.061,40.105,218600643,0,Friday,41.603100000000005,45.24016,False,False
2233,2008-01-28,40.134,40.516999999999996,39.723,40.418,179562076,0,Monday,41.26520000000001,45.14320000000001,False,True
2234,2008-01-29,40.629,40.74,40.152,40.491,151922687,0,Tuesday,40.97959999999999,45.01956000000001,False,True
2235,2008-01-30,40.345,41.321999999999996,40.282,40.454,242197820,0,Wednesday,40.695,44.91572000000001,False,False
2236,2008-01-31,40.004,41.571999999999996,39.958,41.152,270686163,0,Thursday,40.4834,44.802080000000004,False,True
2237,2008-02-01,41.483000000000004,41.83,40.919000000000004,41.566,177595179,0,Friday,40.415499999999994,44.718019999999996,False,True
2238,2008-02-04,41.556000000000004,41.585,40.971000000000004,40.98,109912441,0,Monday,40.4096,44.63907999999999,False,False
